nohup: ignoring input
wordCutOff = 0
featCutOff = 0
charCutOff = 0
initRange = 0.01
maxIter = 1000
batchSize = 1
adaEps = 1e-06
adaAlpha = 0.01
regParameter = 1e-08
dropProb = 0
linearHiddenSize = 30
hiddenSize = 200
rnnHiddenSize = 300
wordEmbSize = 50
wordcontext = 2
wordEmbFineTune = 1
charEmbSize = 50
charcontext = 2
charEmbFineTune = 1
charhiddenSize = 50
verboseIter = 100
saveItermediate = 1
train = 0
maxInstance = -1
outBest = 
relu = 0
seg = 0
atomLayers = 1
rnnLayers = 1

instance num: 46572

instance num: 2079
Creating Alphabet...
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16100 16200 16300 16400 16500 16600 16700 16800 16900 17000 17100 17200 17300 17400 17500 17600 17700 17800 17900 18000 18100 18200 18300 18400 18500 18600 18700 18800 18900 19000 19100 19200 19300 19400 19500 19600 19700 19800 19900 20000 
20100 20200 20300 20400 20500 20600 20700 20800 20900 21000 21100 21200 21300 21400 21500 21600 21700 21800 21900 22000 22100 22200 22300 22400 22500 22600 22700 22800 22900 23000 23100 23200 23300 23400 23500 23600 23700 23800 23900 24000 
24100 24200 24300 24400 24500 24600 24700 24800 24900 25000 25100 25200 25300 25400 25500 25600 25700 25800 25900 26000 26100 26200 26300 26400 26500 26600 26700 26800 26900 27000 27100 27200 27300 27400 27500 27600 27700 27800 27900 28000 
28100 28200 28300 28400 28500 28600 28700 28800 28900 29000 29100 29200 29300 29400 29500 29600 29700 29800 29900 30000 30100 30200 30300 30400 30500 30600 30700 30800 30900 31000 31100 31200 31300 31400 31500 31600 31700 31800 31900 32000 
32100 32200 32300 32400 32500 32600 32700 32800 32900 33000 33100 33200 33300 33400 33500 33600 33700 33800 33900 34000 34100 34200 34300 34400 34500 34600 34700 34800 34900 35000 35100 35200 35300 35400 35500 35600 35700 35800 35900 36000 
36100 36200 36300 36400 36500 36600 36700 36800 36900 37000 37100 37200 37300 37400 37500 37600 37700 37800 37900 38000 38100 38200 38300 38400 38500 38600 38700 38800 38900 39000 39100 39200 39300 39400 39500 39600 39700 39800 39900 40000 
40100 40200 40300 40400 40500 40600 40700 40800 40900 41000 41100 41200 41300 41400 41500 41600 41700 41800 41900 42000 42100 42200 42300 42400 42500 42600 42700 42800 42900 43000 43100 43200 43300 43400 43500 43600 43700 43800 43900 44000 
44100 44200 44300 44400 44500 44600 44700 44800 44900 45000 45100 45200 45300 45400 45500 45600 45700 45800 45900 46000 46100 46200 46300 46400 46500 46572 
Label num: 35
Total word num: 55416
Total char num: 4607
Total feature num: 0
Remain feature num: 0
Remain words num: 55418
Remain char num: 4609
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16100 16200 16300 16400 16500 16600 16700 16800 16900 17000 17100 17200 17300 17400 17500 17600 17700 17800 17900 18000 18100 18200 18300 18400 18500 18600 18700 18800 18900 19000 19100 19200 19300 19400 19500 19600 19700 19800 19900 20000 
20100 20200 20300 20400 20500 20600 20700 20800 20900 21000 21100 21200 21300 21400 21500 21600 21700 21800 21900 22000 22100 22200 22300 22400 22500 22600 22700 22800 22900 23000 23100 23200 23300 23400 23500 23600 23700 23800 23900 24000 
24100 24200 24300 24400 24500 24600 24700 24800 24900 25000 25100 25200 25300 25400 25500 25600 25700 25800 25900 26000 26100 26200 26300 26400 26500 26600 26700 26800 26900 27000 27100 27200 27300 27400 27500 27600 27700 27800 27900 28000 
28100 28200 28300 28400 28500 28600 28700 28800 28900 29000 29100 29200 29300 29400 29500 29600 29700 29800 29900 30000 30100 30200 30300 30400 30500 30600 30700 30800 30900 31000 31100 31200 31300 31400 31500 31600 31700 31800 31900 32000 
32100 32200 32300 32400 32500 32600 32700 32800 32900 33000 33100 33200 33300 33400 33500 33600 33700 33800 33900 34000 34100 34200 34300 34400 34500 34600 34700 34800 34900 35000 35100 35200 35300 35400 35500 35600 35700 35800 35900 36000 
36100 36200 36300 36400 36500 36600 36700 36800 36900 37000 37100 37200 37300 37400 37500 37600 37700 37800 37900 38000 38100 38200 38300 38400 38500 38600 38700 38800 38900 39000 39100 39200 39300 39400 39500 39600 39700 39800 39900 40000 
40100 40200 40300 40400 40500 40600 40700 40800 40900 41000 41100 41200 41300 41400 41500 41600 41700 41800 41900 42000 42100 42200 42300 42400 42500 42600 42700 42800 42900 43000 43100 43200 43300 43400 43500 43600 43700 43800 43900 44000 
44100 44200 44300 44400 44500 44600 44700 44800 44900 45000 45100 45200 45300 45400 45500 45600 45700 45800 45900 46000 46100 46200 46300 46400 46500 46572 
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2079 
0 
##### Iteration 0
current: 100, total block: 46572
Cost = 5, Tag Correct(%) = 0.668211
current: 9200, total block: 46572
Cost = 2, Tag Correct(%) = 0.669631
current: 9300, total block: 46572
Cost = 2, Tag Correct(%) = 0.670868
current: 9400, total block: 46572
Cost = 1, Tag Correct(%) = 0.671895
current: 9500, total block: 46572
Cost = 0, Tag Correct(%) = 0.67299
current: 9600, total block: 46572
Cost = 2, Tag Correct(%) = 0.673797
current: 9700, total block: 46572
Cost = 3, Tag Correct(%) = 0.675012
current: 9800, total block: 46572
Cost = 3, Tag Correct(%) = 0.675938
current: 9900, total block: 46572
Cost = 2, Tag Correct(%) = 0.677056
current: 10000, total block: 46572
Cost = 5, Tag Correct(%) = 0.677985
current: 10100, total block: 46572
Cost = 4, Tag Correct(%) = 0.679052
current: 10200, total block: 46572
Cost = 9, Tag Correct(%) = 0.68002
current: 10300, total block: 46572
Cost = 7, Tag Correct(%) = 0.68104
current: 10400, total block: 46572
Cost = 1, Tag Correct(%) = 0.68186
current: 10500, total block: 46572
Cost = 7, Tag Correct(%) = 0.682674
current: 10600, total block: 46572
Cost = 12, Tag Correct(%) = 0.683457
current: 10700, total block: 46572
Cost = 5, Tag Correct(%) = 0.684683
current: 10800, total block: 46572
Cost = 9, Tag Correct(%) = 0.685792
current: 10900, total block: 46572
Cost = 2, Tag Correct(%) = 0.686693
current: 11000, total block: 46572
Cost = 6, Tag Correct(%) = 0.68759
current: 11100, total block: 46572
Cost = 2, Tag Correct(%) = 0.688659
current: 11200, total block: 46572
Cost = 0, Tag Correct(%) = 0.689526
current: 11300, total block: 46572
Cost = 13, Tag Correct(%) = 0.690302
current: 11400, total block: 46572
Cost = 5, Tag Correct(%) = 0.690967
current: 11500, total block: 46572
Cost = 3, Tag Correct(%) = 0.691653
current: 11600, total block: 46572
Cost = 5, Tag Correct(%) = 0.692301
current: 11700, total block: 46572
Cost = 3, Tag Correct(%) = 0.693039
current: 11800, total block: 46572
Cost = 8, Tag Correct(%) = 0.693928
current: 11900, total block: 46572
Cost = 0, Tag Correct(%) = 0.694684
current: 12000, total block: 46572
Cost = 2, Tag Correct(%) = 0.695483
current: 12100, total block: 46572
Cost = 2, Tag Correct(%) = 0.696237
current: 12200, total block: 46572
Cost = 4, Tag Correct(%) = 0.696942
current: 12300, total block: 46572
Cost = 4, Tag Correct(%) = 0.697714
current: 12400, total block: 46572
Cost = 4, Tag Correct(%) = 0.698627
current: 12500, total block: 46572
Cost = 10, Tag Correct(%) = 0.699432
current: 12600, total block: 46572
Cost = 2, Tag Correct(%) = 0.700091
current: 12700, total block: 46572
Cost = 1, Tag Correct(%) = 0.700874
current: 12800, total block: 46572
Cost = 5, Tag Correct(%) = 0.701594
current: 12900, total block: 46572
Cost = 4, Tag Correct(%) = 0.702261
current: 13000, total block: 46572
Cost = 4, Tag Correct(%) = 0.702979
current: 13100, total block: 46572
Cost = 2, Tag Correct(%) = 0.703629
current: 13200, total block: 46572
Cost = 0, Tag Correct(%) = 0.704176
current: 13300, total block: 46572
Cost = 8, Tag Correct(%) = 0.704778
current: 13400, total block: 46572
Cost = 0, Tag Correct(%) = 0.7055
current: 13500, total block: 46572
Cost = 4, Tag Correct(%) = 0.706112
current: 13600, total block: 46572
Cost = 8, Tag Correct(%) = 0.706784
current: 13700, total block: 46572
Cost = 2, Tag Correct(%) = 0.70764
current: 13800, total block: 46572
Cost = 0, Tag Correct(%) = 0.70837
current: 13900, total block: 46572
Cost = 16, Tag Correct(%) = 0.708981
current: 14000, total block: 46572
Cost = 2, Tag Correct(%) = 0.709497
current: 14100, total block: 46572
Cost = 5, Tag Correct(%) = 0.710277
current: 14200, total block: 46572
Cost = 0, Tag Correct(%) = 0.710982
current: 14300, total block: 46572
Cost = 4, Tag Correct(%) = 0.711601
current: 14400, total block: 46572
Cost = 0, Tag Correct(%) = 0.71221
current: 14500, total block: 46572
Cost = 25, Tag Correct(%) = 0.712734
current: 14600, total block: 46572
Cost = 12, Tag Correct(%) = 0.713338
current: 14700, total block: 46572
Cost = 4, Tag Correct(%) = 0.713956
current: 14800, total block: 46572
Cost = 2, Tag Correct(%) = 0.714521
current: 14900, total block: 46572
Cost = 3, Tag Correct(%) = 0.715185
current: 15000, total block: 46572
Cost = 8, Tag Correct(%) = 0.715648
current: 15100, total block: 46572
Cost = 3, Tag Correct(%) = 0.716325
current: 15200, total block: 46572
Cost = 2, Tag Correct(%) = 0.716807
current: 15300, total block: 46572
Cost = 4, Tag Correct(%) = 0.717206
current: 15400, total block: 46572
Cost = 0, Tag Correct(%) = 0.71791
current: 15500, total block: 46572
Cost = 2, Tag Correct(%) = 0.718453
current: 15600, total block: 46572
Cost = 5, Tag Correct(%) = 0.718915
current: 15700, total block: 46572
Cost = 2, Tag Correct(%) = 0.719401
current: 15800, total block: 46572
Cost = 8, Tag Correct(%) = 0.71998
current: 15900, total block: 46572
Cost = 10, Tag Correct(%) = 0.720608
current: 16000, total block: 46572
Cost = 0, Tag Correct(%) = 0.721131
current: 16100, total block: 46572
Cost = 4, Tag Correct(%) = 0.72165
current: 16200, total block: 46572
Cost = 2, Tag Correct(%) = 0.722172
current: 16300, total block: 46572
Cost = 5, Tag Correct(%) = 0.722694
current: 16400, total block: 46572
Cost = 5, Tag Correct(%) = 0.72322
current: 16500, total block: 46572
Cost = 8, Tag Correct(%) = 0.723762
current: 16600, total block: 46572
Cost = 2, Tag Correct(%) = 0.724279
current: 16700, total block: 46572
Cost = 9, Tag Correct(%) = 0.724674
current: 16800, total block: 46572
Cost = 1, Tag Correct(%) = 0.725249
current: 16900, total block: 46572
Cost = 3, Tag Correct(%) = 0.72581
current: 17000, total block: 46572
Cost = 3, Tag Correct(%) = 0.726306
current: 17100, total block: 46572
Cost = 2, Tag Correct(%) = 0.726811
current: 17200, total block: 46572
Cost = 6, Tag Correct(%) = 0.727361
current: 17300, total block: 46572
Cost = 8, Tag Correct(%) = 0.727852
current: 17400, total block: 46572
Cost = 2, Tag Correct(%) = 0.728332
current: 17500, total block: 46572
Cost = 5, Tag Correct(%) = 0.728725
current: 17600, total block: 46572
Cost = 5, Tag Correct(%) = 0.729272
current: 17700, total block: 46572
Cost = 2, Tag Correct(%) = 0.729694
current: 17800, total block: 46572
Cost = 10, Tag Correct(%) = 0.730064
current: 17900, total block: 46572
Cost = 0, Tag Correct(%) = 0.730447
current: 18000, total block: 46572
Cost = 3, Tag Correct(%) = 0.731026
current: 18100, total block: 46572
Cost = 1, Tag Correct(%) = 0.731542
current: 18200, total block: 46572
Cost = 10, Tag Correct(%) = 0.731881
current: 18300, total block: 46572
Cost = 6, Tag Correct(%) = 0.732294
current: 18400, total block: 46572
Cost = 9, Tag Correct(%) = 0.732801
current: 18500, total block: 46572
Cost = 0, Tag Correct(%) = 0.733139
current: 18600, total block: 46572
Cost = 3, Tag Correct(%) = 0.733517
current: 18700, total block: 46572
Cost = 5, Tag Correct(%) = 0.733755
current: 18800, total block: 46572
Cost = 3, Tag Correct(%) = 0.734163
current: 18900, total block: 46572
Cost = 3, Tag Correct(%) = 0.734588
current: 19000, total block: 46572
Cost = 1, Tag Correct(%) = 0.734989
current: 19100, total block: 46572
Cost = 3, Tag Correct(%) = 0.735476
current: 19200, total block: 46572
Cost = 6, Tag Correct(%) = 0.73594
current: 19300, total block: 46572
Cost = 20, Tag Correct(%) = 0.736447
current: 19400, total block: 46572
Cost = 4, Tag Correct(%) = 0.736862
current: 19500, total block: 46572
Cost = 3, Tag Correct(%) = 0.73723
current: 19600, total block: 46572
Cost = 4, Tag Correct(%) = 0.737671
current: 19700, total block: 46572
Cost = 0, Tag Correct(%) = 0.738066
current: 19800, total block: 46572
Cost = 3, Tag Correct(%) = 0.738518
current: 19900, total block: 46572
Cost = 2, Tag Correct(%) = 0.73891
current: 20000, total block: 46572
Cost = 4, Tag Correct(%) = 0.739215
current: 20100, total block: 46572
Cost = 2, Tag Correct(%) = 0.739621
current: 20200, total block: 46572
Cost = 5, Tag Correct(%) = 0.739975
current: 20300, total block: 46572
Cost = 9, Tag Correct(%) = 0.740381
current: 20400, total block: 46572
Cost = 10, Tag Correct(%) = 0.740742
current: 20500, total block: 46572
Cost = 2, Tag Correct(%) = 0.741135
current: 20600, total block: 46572
Cost = 0, Tag Correct(%) = 0.741404
current: 20700, total block: 46572
Cost = 6, Tag Correct(%) = 0.741878
current: 20800, total block: 46572
Cost = 1, Tag Correct(%) = 0.742249
current: 20900, total block: 46572
